version,section,function,length,matching
us,asm,initializeCharacterSpawnerActor,876,no
us,asm,func_global_asm_806B6600,856,no
us,asm,func_global_asm_806D0430,56,yes
us,asm,func_global_asm_8065A570,216,yes
us,asm,func_global_asm_806DCA7C,1252,no
us,asm,func_global_asm_80672B1C,184,yes
us,asm,func_global_asm_8067B450,120,no
us,asm,func_global_asm_80738170,104,yes
us,asm,func_global_asm_8068C080,52,yes
us,asm,func_global_asm_80711410,1344,no
us,asm,func_global_asm_8069CD9C,440,yes
us,asm,func_global_asm_80724D28,136,yes
us,asm,func_global_asm_8072AA80,244,no
us,asm,func_global_asm_806C4948,68,yes
us,asm,func_global_asm_806A5DF0,188,no
us,asm,func_global_asm_80685B44,576,yes
us,asm,func_global_asm_80630588,328,yes
us,asm,func_global_asm_8067E784,4932,no
us,asm,func_global_asm_806E8244,608,yes
us,asm,func_global_asm_8063DC58,528,no
us,asm,func_global_asm_806FDA8C,44,yes
us,asm,func_global_asm_80712F10,184,yes
us,asm,func_global_asm_80667174,12,yes
us,asm,func_global_asm_806D01AC,160,yes
us,asm,func_global_asm_806CEC04,608,no
us,asm,func_global_asm_80655DD0,3528,no
us,asm,func_global_asm_806D8308,516,yes
us,asm,func_global_asm_806A6004,144,yes
us,asm,moveAndScaleActorToAnother,72,yes
us,asm,func_global_asm_80601CF0,52,yes
us,asm,func_global_asm_806EA9B4,144,yes
us,asm,func_global_asm_806D10D0,64,yes
us,asm,func_global_asm_80671E00,340,no
us,asm,func_global_asm_80704108,40,yes
us,asm,printStyledText,1880,no
us,asm,func_global_asm_80602498,276,no
us,asm,func_global_asm_8066C904,84,yes
us,asm,func_global_asm_806686F4,236,yes
us,asm,gameIsInAdventureMode,52,yes
us,asm,func_global_asm_806EA8FC,92,yes
us,asm,func_global_asm_806D27A4,120,yes
us,asm,func_global_asm_806D1568,1088,yes
us,asm,func_global_asm_806338B4,64,yes
us,asm,func_global_asm_8062A3F0,900,no
us,asm,func_global_asm_8070F2FC,628,no
us,asm,func_global_asm_8064DB98,620,yes
us,asm,func_global_asm_805FF018,24,yes
us,asm,func_global_asm_806FA5A4,512,no
us,asm,func_global_asm_8067B01C,228,no
us,asm,func_global_asm_806ED508,184,yes
us,asm,func_global_asm_806485A0,548,no
us,asm,func_global_asm_8062BA0C,104,yes
us,asm,func_global_asm_8061032C,36,no
us,asm,func_global_asm_806D2E9C,904,yes
us,asm,func_global_asm_80732420,36,yes
us,asm,func_global_asm_806919E0,2044,no
us,asm,func_global_asm_806DA94C,200,yes
us,asm,func_global_asm_806F007C,64,yes
us,asm,func_global_asm_806B4904,84,yes
us,asm,func_global_asm_806DC170,564,no
us,asm,func_global_asm_806C7250,8,yes
us,asm,func_global_asm_80658BD0,64,yes
us,asm,func_global_asm_806EA958,92,yes
us,asm,func_global_asm_806A736C,428,yes
us,asm,func_global_asm_806493C4,392,yes
us,asm,func_global_asm_8067BDF8,56,yes
us,asm,func_global_asm_80632E10,100,yes
us,asm,func_global_asm_806688B8,132,yes
us,asm,func_global_asm_806F1B90,116,yes
us,asm,func_global_asm_806B3E7C,192,yes
us,asm,func_global_asm_8071C818,252,no
us,asm,func_global_asm_80659670,764,yes
us,asm,func_global_asm_806423A8,216,yes
us,asm,func_global_asm_806EC1A8,292,yes
us,asm,func_global_asm_8064B7C0,20,yes
us,asm,func_global_asm_80630300,36,yes
us,asm,func_global_asm_80657E24,240,yes
us,asm,func_global_asm_806EB178,28,yes
us,asm,alUnlink,64,yes
us,asm,func_global_asm_8070C590,632,yes
us,asm,func_global_asm_806C850C,1144,yes
us,asm,func_global_asm_80675380,248,yes
us,asm,func_global_asm_80634D14,80,yes
us,asm,func_global_asm_806C4F5C,1660,no
us,asm,func_global_asm_8072E5B0,76,yes
us,asm,func_global_asm_806EFA08,20,yes
us,asm,func_global_asm_805FE634,232,yes
us,asm,func_global_asm_80699284,1604,no
us,asm,func_global_asm_8068A1B8,20,yes
us,asm,func_global_asm_8073CFB0,176,no
us,asm,func_global_asm_806FF75C,976,no
us,asm,func_global_asm_8072A450,708,no
us,asm,func_global_asm_806BE09C,1496,yes
us,asm,func_global_asm_806A3C6C,308,yes
us,asm,func_global_asm_80685F60,476,no
us,asm,func_global_asm_806D2904,80,yes
us,asm,func_global_asm_8072707C,68,yes
us,asm,func_global_asm_8072B608,404,yes
us,asm,func_global_asm_80666AE0,12,yes
us,asm,func_global_asm_80723320,44,yes
us,asm,isFlagSet,184,yes
us,asm,func_global_asm_80651BC0,32,yes
us,asm,func_global_asm_806F5498,72,yes
us,asm,func_global_asm_8060B5C0,268,yes
us,asm,func_global_asm_80650D04,136,yes
us,asm,func_global_asm_80600950,12,yes
us,asm,func_global_asm_806CF580,760,yes
us,asm,func_global_asm_80664834,516,yes
us,asm,func_global_asm_8060B7D0,28,yes
us,asm,func_global_asm_805FF628,56,yes
us,asm,func_global_asm_806AF688,984,no
us,asm,func_global_asm_8067B100,224,yes
us,asm,func_global_asm_80712EDC,52,yes
us,asm,func_global_asm_80672C30,64,yes
us,asm,func_global_asm_8060AC34,72,no
us,asm,func_global_asm_80725B38,108,yes
us,asm,func_global_asm_806E5E58,8,yes
us,asm,func_global_asm_807278C0,152,yes
us,asm,clearGlobalFlags,80,yes
us,asm,func_global_asm_806D34B4,124,yes
us,asm,func_global_asm_806D0964,132,yes
us,asm,func_global_asm_806F6EDC,76,yes
us,asm,func_global_asm_806FFEAC,176,yes
us,asm,func_global_asm_806419F8,128,yes
us,asm,func_global_asm_806592B4,104,yes
us,asm,func_global_asm_8071458C,108,yes
us,asm,func_global_asm_8064CD3C,904,no
us,asm,func_global_asm_80670FA4,316,yes
us,asm,func_global_asm_806F0C18,336,yes
us,asm,func_global_asm_8073C948,120,no
us,asm,func_global_asm_806A2B38,72,no
us,asm,func_global_asm_80737638,748,no
us,asm,func_global_asm_8066BFF0,236,no
us,asm,func_global_asm_80675D70,96,yes
us,asm,func_global_asm_806D1278,84,yes
us,asm,func_global_asm_8069AFF0,32,yes
us,asm,func_global_asm_807381D8,88,yes
us,asm,func_global_asm_80632084,828,no
us,asm,func_global_asm_80704B20,4084,no
us,asm,alLink,52,yes
us,asm,func_global_asm_80674080,208,no
us,asm,func_global_asm_80704484,1244,no
us,asm,func_global_asm_80647610,316,no
us,asm,func_global_asm_80610DCC,184,no
us,asm,func_global_asm_806EC708,248,yes
us,asm,func_global_asm_806C7258,8,yes
us,asm,func_global_asm_8064C9F8,324,yes
us,asm,func_global_asm_806E0178,284,yes
us,asm,func_global_asm_807233B4,116,yes
us,asm,func_global_asm_8068A350,80,yes
us,asm,func_global_asm_8063CE64,168,yes
us,asm,func_global_asm_806B8C78,980,yes
us,asm,func_global_asm_80688540,68,yes
us,asm,func_global_asm_806E41EC,916,yes
us,asm,func_global_asm_806449C0,88,yes
us,asm,func_global_asm_806AFB58,1940,no
us,asm,func_global_asm_80675234,160,yes
us,asm,func_global_asm_80678DD8,60,yes
us,asm,func_global_asm_80636210,180,yes
us,asm,func_global_asm_8071338C,172,yes
us,asm,func_global_asm_806D9940,404,yes
us,asm,func_global_asm_80611614,116,no
us,asm,func_global_asm_80669830,256,no
us,asm,func_global_asm_80685E78,232,no
us,asm,func_global_asm_80605510,744,no
us,asm,func_global_asm_80653B80,624,yes
us,asm,func_global_asm_806CCC10,68,yes
us,asm,func_global_asm_807313BC,84,yes
us,asm,func_global_asm_80700BF4,1188,no
us,asm,func_global_asm_8064EB9C,104,yes
us,asm,func_global_asm_8064A194,196,yes
us,asm,func_global_asm_8063373C,376,no
us,asm,func_global_asm_80666AAC,12,yes
us,asm,func_global_asm_8068A764,32,yes
us,asm,func_global_asm_80676338,228,yes
us,asm,func_global_asm_80672BD4,92,yes
us,asm,func_global_asm_806EFD50,172,yes
us,asm,func_global_asm_806D7F48,160,yes
us,asm,func_global_asm_806E1D38,284,yes
us,asm,func_global_asm_806FDAEC,160,yes
us,asm,func_global_asm_806DFFA0,60,yes
us,asm,func_global_asm_80672F94,272,no
us,asm,func_global_asm_80652A08,252,yes
us,asm,func_global_asm_806F966C,96,yes
us,asm,func_global_asm_80723C98,52,yes
us,asm,func_global_asm_80676C64,76,yes
us,asm,func_global_asm_80705C00,860,yes
us,asm,func_global_asm_8063D9D0,112,yes
us,asm,func_global_asm_806766E0,80,yes
us,asm,func_global_asm_80654CCC,440,no
us,asm,func_global_asm_806A921C,152,yes
us,asm,func_global_asm_80610310,28,no
us,asm,func_global_asm_8065E138,1276,no
us,asm,func_global_asm_8072E54C,88,yes
us,asm,func_global_asm_8064D880,248,yes
us,asm,func_global_asm_807024E0,3732,no
us,asm,func_global_asm_807382A0,116,yes
us,asm,func_global_asm_806C7C10,132,yes
us,asm,func_global_asm_806846B4,412,yes
us,asm,func_global_asm_80676788,44,yes
us,asm,func_global_asm_8070CB2C,120,yes
us,asm,func_global_asm_806F1048,160,yes
us,asm,func_global_asm_8067B298,8,yes
us,asm,func_global_asm_806BFA8C,296,yes
us,asm,func_global_asm_8067B2A0,8,yes
us,asm,func_global_asm_806915B0,640,yes
us,asm,func_global_asm_806508B4,120,yes
us,asm,func_global_asm_8071B8EC,552,yes
us,asm,func_global_asm_8066C610,484,no
us,asm,func_global_asm_806C8984,924,yes
us,asm,func_global_asm_8062D2F0,244,yes
us,asm,func_global_asm_806C7C94,172,yes
us,asm,func_global_asm_8064C814,484,yes
us,asm,func_global_asm_806F1858,156,no
us,asm,func_global_asm_806F5C30,180,yes
us,asm,func_global_asm_806BA93C,2544,no
us,asm,func_global_asm_806B640C,492,yes
us,asm,func_global_asm_806794EC,2264,no
us,asm,func_global_asm_80688A6C,452,yes
us,asm,func_global_asm_806E0BEC,340,yes
us,asm,func_global_asm_806E1728,204,yes
us,asm,func_global_asm_806D3FA0,112,yes
us,asm,func_global_asm_807264B0,568,no
us,asm,func_global_asm_80717760,180,yes
us,asm,func_global_asm_8067B2A8,8,yes
us,asm,func_global_asm_806574B8,80,no
us,asm,func_global_asm_8063D608,48,yes
us,asm,func_global_asm_806D12CC,340,yes
us,asm,func_global_asm_806AEE08,124,yes
us,asm,func_global_asm_80712A40,320,no
us,asm,func_global_asm_8070C808,148,no
us,asm,func_global_asm_8065C334,1628,no
us,asm,func_global_asm_806E7230,264,yes
us,asm,func_global_asm_806D1D84,104,yes
us,asm,func_global_asm_806F8CB0,76,yes
us,asm,func_global_asm_806AEE84,2052,no
us,asm,func_global_asm_806874EC,732,no
us,asm,func_global_asm_8065051C,48,yes
us,asm,func_global_asm_806AA304,4584,no
us,asm,func_global_asm_806FA7A4,24,yes
us,asm,func_global_asm_80737F0C,52,yes
us,asm,func_global_asm_806F4F50,376,no
us,asm,func_global_asm_806ECCDC,248,yes
us,asm,func_global_asm_806E8F04,100,yes
us,asm,func_global_asm_80689BAC,116,yes
us,asm,func_global_asm_806FBC34,296,yes
us,asm,func_global_asm_80610A88,252,no
us,asm,func_global_asm_80636EFC,256,no
us,asm,func_global_asm_806AE2B0,228,yes
us,asm,func_global_asm_8066B75C,80,yes
us,asm,func_global_asm_806F4D70,80,yes
us,asm,func_global_asm_806EA2D8,92,yes
us,asm,func_global_asm_8064EE08,544,no
us,asm,func_global_asm_8067E6C4,32,yes
us,asm,func_global_asm_806CD988,24,yes
us,asm,func_global_asm_806764D8,104,yes
us,asm,func_global_asm_807280C8,196,yes
us,asm,func_global_asm_8065EACC,40,yes
us,asm,func_global_asm_806685E0,276,yes
us,asm,func_global_asm_80632630,560,yes
us,asm,func_global_asm_806A5C60,400,no
us,asm,func_global_asm_8064E5C0,156,yes
us,asm,func_global_asm_80704130,360,yes
us,asm,func_global_asm_806FB2B8,184,no
us,asm,func_global_asm_8060E958,40,yes
us,asm,func_global_asm_806307AC,32,yes
us,asm,func_global_asm_806C7260,8,yes
us,asm,func_global_asm_8064EAB4,136,yes
us,asm,func_global_asm_80604C80,60,yes
us,asm,func_global_asm_806C43A8,108,yes
us,asm,func_global_asm_8069E774,2012,no
us,asm,func_global_asm_806593C8,168,no
us,asm,func_global_asm_807149FC,12,yes
us,asm,func_global_asm_806907F0,36,yes
us,asm,func_global_asm_8063C450,88,yes
us,asm,func_global_asm_806D332C,392,yes
us,asm,func_global_asm_806B9CE0,468,yes
us,asm,func_global_asm_80689C20,436,no
us,asm,func_global_asm_80690A28,136,yes
us,asm,func_global_asm_8064E428,100,yes
us,asm,func_global_asm_80652B04,196,yes
us,asm,func_global_asm_80666AA0,12,yes
us,asm,func_global_asm_80703AB0,584,no
us,asm,func_global_asm_806EA600,40,yes
us,asm,func_global_asm_806E0694,84,yes
us,asm,func_global_asm_8073A690,296,yes
us,asm,func_global_asm_806970CC,184,yes
us,asm,func_global_asm_806F1380,72,yes
us,asm,func_global_asm_8064B370,136,yes
us,asm,func_global_asm_806E84C0,56,yes
us,asm,func_global_asm_80652F9C,64,yes
us,asm,func_global_asm_806B3D18,140,yes
us,asm,func_global_asm_807370A4,244,no
us,asm,func_global_asm_8066C2D0,832,no
us,asm,func_global_asm_80711F90,804,no
us,asm,func_global_asm_80725ED4,656,no
us,asm,func_global_asm_8066B0DC,16,yes
us,asm,func_global_asm_807094D0,276,yes
us,asm,func_global_asm_806F2EDC,228,yes
us,asm,func_global_asm_80664044,348,no
us,asm,func_global_asm_806E8880,44,yes
us,asm,func_global_asm_806011A0,52,yes
us,asm,func_global_asm_806436A4,60,yes
us,asm,func_global_asm_8064BF58,120,yes
us,asm,func_global_asm_8060C758,216,no
us,asm,func_global_asm_806EA334,300,yes
us,asm,func_global_asm_80712548,44,yes
us,asm,func_global_asm_80690058,60,yes
us,asm,func_global_asm_806643C4,236,yes
us,asm,func_global_asm_806F73A0,1600,no
us,asm,func_global_asm_806615BC,144,yes
us,asm,func_global_asm_8062D414,524,yes
us,asm,func_global_asm_806EAA44,92,yes
us,asm,func_global_asm_80631D8C,300,yes
us,asm,func_global_asm_806A1ABC,8,yes
us,asm,func_global_asm_806744A8,212,no
us,asm,func_global_asm_806FB218,120,yes
us,asm,func_global_asm_806C8D2C,180,yes
us,asm,func_global_asm_8067E43C,152,yes
us,asm,func_global_asm_806689F0,312,no
us,asm,func_global_asm_8060EC54,44,yes
us,asm,func_global_asm_806D32C0,108,yes
us,asm,func_global_asm_806E4C6C,168,yes
us,asm,func_global_asm_80650B50,108,yes
us,asm,func_global_asm_8066F84C,960,no
us,asm,func_global_asm_8068A118,76,yes
us,asm,func_global_asm_80669A6C,380,yes
us,asm,func_global_asm_8069084C,228,yes
us,asm,func_global_asm_80715270,1532,no
us,asm,alEvtqPostEvent,384,yes
us,asm,func_global_asm_80634768,332,yes
us,asm,func_global_asm_805FFEF8,208,yes
us,asm,func_global_asm_80610C74,344,no
us,asm,func_global_asm_8060A7C0,316,yes
us,asm,func_global_asm_80601CC0,48,yes
us,asm,func_global_asm_8072B438,356,yes
us,asm,func_global_asm_80678014,60,yes
us,asm,func_global_asm_806DAADC,264,yes
us,asm,func_global_asm_8066893C,180,yes
us,asm,func_global_asm_807144B8,212,yes
us,asm,func_global_asm_80600174,460,no
us,asm,func_global_asm_80663A0C,116,yes
us,asm,func_global_asm_8061116C,32,yes
us,asm,func_global_asm_8063A848,124,no
us,asm,func_global_asm_806F8D58,108,yes
us,asm,func_global_asm_80644CC0,144,yes
us,asm,func_global_asm_805FF660,16,yes
us,asm,func_global_asm_8065A648,12,yes
us,asm,func_global_asm_8062F050,712,no
us,asm,func_global_asm_80636FFC,2928,no
us,asm,func_global_asm_8064C544,256,yes
us,asm,func_global_asm_8067AEFC,72,yes
us,asm,func_global_asm_80739098,500,no
us,asm,func_global_asm_80639F1C,164,no
us,asm,func_global_asm_8071DB74,284,yes
us,asm,func_global_asm_806EFA3C,272,yes
us,asm,gameIsInDKTVMode,84,yes
us,asm,func_global_asm_8072881C,308,no
us,asm,func_global_asm_80724C2C,76,yes
us,asm,func_global_asm_8060BA14,260,yes
us,asm,func_global_asm_80689250,456,no
us,asm,func_global_asm_80686340,80,yes
us,asm,func_global_asm_8064BFD0,356,yes
us,asm,func_global_asm_806884B8,44,yes
us,asm,func_global_asm_805FF800,152,yes
us,asm,func_global_asm_80688F74,76,yes
us,asm,func_global_asm_8072D13C,1496,no
us,asm,func_global_asm_80689064,176,yes
us,asm,func_global_asm_8071ABDC,852,no
us,asm,func_global_asm_8066635C,156,yes
us,asm,func_global_asm_8062FF10,1008,no
us,asm,func_global_asm_8070DED4,984,no
us,asm,func_global_asm_806524A0,244,yes
us,asm,func_global_asm_80737F40,152,yes
us,asm,func_global_asm_806E6318,80,yes
us,asm,func_global_asm_80692E50,1100,yes
us,asm,func_global_asm_80671A6C,416,no
us,asm,func_global_asm_806D5218,232,yes
us,asm,func_global_asm_8062E548,192,yes
us,asm,func_global_asm_80669BE8,132,yes
us,asm,func_global_asm_806E2E6C,60,yes
us,asm,func_global_asm_8071E1C8,548,yes
us,asm,func_global_asm_806AD84C,352,yes
us,asm,func_global_asm_807186C8,756,no
us,asm,func_global_asm_806D7238,156,yes
us,asm,func_global_asm_80631BCC,84,yes
us,asm,func_global_asm_8066A08C,1272,no
us,asm,func_global_asm_806017B4,52,yes
us,asm,func_global_asm_8069D2AC,172,yes
us,asm,func_global_asm_8062F640,856,no
us,asm,func_global_asm_80689418,696,yes
us,asm,func_global_asm_806013E8,156,yes
us,asm,func_global_asm_806E07F8,1012,no
us,asm,func_global_asm_8062919C,12,yes
us,asm,func_global_asm_806F03C4,608,no
us,asm,func_global_asm_8060A60C,40,yes
us,asm,func_global_asm_806C5C20,972,no
us,asm,func_global_asm_806EBA04,112,yes
us,asm,func_global_asm_8070835C,536,no
us,asm,func_global_asm_806CA2E4,604,yes
us,asm,func_global_asm_806C13AC,368,yes
us,asm,func_global_asm_80675478,304,no
us,asm,func_global_asm_806FFC04,680,no
us,asm,func_global_asm_80627C5C,588,no
us,asm,func_global_asm_806EB5C8,272,yes
us,asm,func_global_asm_8067BCC8,32,yes
us,asm,func_global_asm_80714A68,52,yes
us,asm,func_global_asm_80709ACC,248,yes
us,asm,func_global_asm_8066C0DC,472,no
us,asm,func_global_asm_80659DB0,460,yes
us,asm,func_global_asm_80627C10,76,yes
us,asm,func_global_asm_80648C84,1176,no
us,asm,func_global_asm_8065756C,100,yes
us,asm,func_global_asm_80641724,152,yes
us,asm,func_global_asm_8067BD28,144,yes
us,asm,func_global_asm_806DADA0,444,yes
us,asm,func_global_asm_80658624,700,no
us,asm,func_global_asm_80714670,52,yes
us,asm,func_global_asm_806D0A84,864,yes
us,asm,func_global_asm_806EBAF4,80,yes
us,asm,func_global_asm_80633A1C,788,no
us,asm,func_global_asm_806A3DA0,252,no
us,asm,func_global_asm_80722E00,72,yes
us,asm,func_global_asm_80712774,36,yes
us,asm,func_global_asm_806E67D8,608,yes
us,asm,func_global_asm_8066EABC,48,yes
us,asm,func_global_asm_8066EA64,44,yes
us,asm,func_global_asm_806E8AF0,56,yes
us,asm,func_global_asm_8060A500,268,no
us,asm,func_global_asm_806392BC,1576,no
us,asm,func_global_asm_805FD030,88,yes
us,asm,func_global_asm_8067E510,396,yes
us,asm,func_global_asm_806EAB44,328,yes
us,asm,func_global_asm_806B7EA0,1348,no
us,asm,func_global_asm_8071827C,260,no
us,asm,func_global_asm_80600044,60,yes
us,asm,func_global_asm_8067AA58,96,yes
us,asm,func_global_asm_806C9AE0,316,yes
us,asm,func_global_asm_8066B9F4,56,yes
us,asm,func_global_asm_80678CC8,272,yes
us,asm,func_global_asm_806F70FC,636,no
us,asm,func_global_asm_8063C4A8,28,yes
us,asm,func_global_asm_806443E4,1500,no
us,asm,func_global_asm_80641B00,204,yes
us,asm,func_global_asm_806C10A0,608,yes
us,asm,printText,252,yes
us,asm,func_global_asm_8060E8CC,32,yes
us,asm,func_global_asm_806F22A8,1196,no
us,asm,func_global_asm_806C7200,8,yes
us,asm,func_global_asm_8064431C,200,yes
us,asm,func_global_asm_806595B0,60,yes
us,asm,func_global_asm_80697CEC,1072,yes
us,asm,func_global_asm_806832F4,232,yes
us,asm,func_global_asm_806A7B28,36,yes
us,asm,func_global_asm_8073209C,188,no
us,asm,func_global_asm_806C4EE0,124,yes
us,asm,func_global_asm_8060F960,252,no
us,asm,func_global_asm_8064C644,196,yes
us,asm,func_global_asm_806F1A18,200,yes
us,asm,func_global_asm_80653A70,256,yes
us,asm,func_global_asm_8071006C,264,yes
us,asm,func_global_asm_806785D4,504,yes
us,asm,func_global_asm_806D9FD0,848,yes
us,asm,func_global_asm_80685D84,244,yes
us,asm,func_global_asm_8070C200,16,no
us,asm,func_global_asm_8063254C,228,yes
us,asm,func_global_asm_806687E0,216,yes
us,asm,func_global_asm_80694948,984,no
us,asm,func_global_asm_8071A8B0,556,yes
us,asm,func_global_asm_8062A348,168,yes
us,asm,func_global_asm_806A734C,32,yes
us,asm,func_global_asm_806EF830,276,yes
us,asm,func_global_asm_806E63B8,280,yes
us,asm,func_global_asm_8068DC54,2080,no
us,asm,func_global_asm_8066EC6C,484,no
us,asm,func_global_asm_80665E48,76,yes
us,asm,func_global_asm_80647D7C,644,yes
us,asm,func_global_asm_8069EF50,208,yes
us,asm,func_global_asm_8070CCC4,80,yes
us,asm,func_global_asm_806E208C,180,yes
us,asm,func_global_asm_8066E5F8,52,yes
us,asm,func_global_asm_80659620,80,yes
us,asm,func_global_asm_8071DC90,920,yes
us,asm,func_global_asm_806D38AC,396,yes
us,asm,func_global_asm_8066C958,560,no
us,asm,func_global_asm_8066A834,340,no
us,asm,func_global_asm_8066E990,92,yes
us,asm,clearPermanentFlags,80,yes
us,asm,func_global_asm_806D4758,452,no
us,asm,func_global_asm_806C8E58,144,no
us,asm,func_global_asm_8060EE58,8,yes
us,asm,func_global_asm_806DA320,196,yes
us,asm,func_global_asm_8066C7F4,188,no
us,asm,func_global_asm_80675EE0,380,yes
us,asm,func_global_asm_806896F0,32,yes
us,asm,func_global_asm_8062CA70,1080,no
us,asm,func_global_asm_80690930,248,yes
us,asm,func_global_asm_806B75F4,40,yes
us,asm,func_global_asm_8070D6D8,124,yes
us,asm,func_global_asm_806458C8,412,yes
us,asm,func_global_asm_806E5D60,248,yes
us,asm,func_global_asm_806B4958,88,yes
us,asm,func_global_asm_80601728,88,yes
us,asm,func_global_asm_807380CC,76,no
us,asm,func_global_asm_806AD7AC,160,yes
us,asm,func_global_asm_806A0F78,144,yes
us,asm,func_global_asm_8062CEA8,492,no
us,asm,func_global_asm_806DA4D8,788,yes
us,asm,func_global_asm_80642BF0,136,yes
us,asm,func_global_asm_80737A4C,40,yes
us,asm,func_global_asm_80666AF8,656,no
us,asm,func_global_asm_8072E320,556,yes
us,asm,func_global_asm_806C6BC8,1496,no
us,asm,func_global_asm_805FF2F4,132,yes
us,asm,func_global_asm_8062D1E0,140,no
us,asm,func_global_asm_8060131C,132,yes
us,asm,func_global_asm_80611154,12,yes
us,asm,func_global_asm_8071F3C0,132,no
us,asm,func_global_asm_806F0344,128,yes
us,asm,func_global_asm_806D3AE8,32,yes
us,asm,func_global_asm_8060FFF0,84,yes
us,asm,func_global_asm_806C3A8C,1152,yes
us,asm,func_global_asm_806DED44,780,yes
us,asm,func_global_asm_806B7BB8,188,yes
us,asm,func_global_asm_806B86AC,460,yes
us,asm,alEvtqNextEvent,164,yes
us,asm,func_global_asm_80683A80,88,no
us,asm,func_global_asm_80717404,860,no
us,asm,func_global_asm_8066AEE4,92,yes
us,asm,func_global_asm_8060E574,240,yes
us,asm,func_global_asm_80634EDC,56,yes
us,asm,alEvtqNew,156,yes
us,asm,func_global_asm_8068613C,516,no
us,asm,func_global_asm_8062DB70,108,yes
us,asm,func_global_asm_80652FDC,476,no
us,asm,func_global_asm_806D2D38,140,yes
us,asm,func_global_asm_80661520,156,yes
us,asm,func_global_asm_8070770C,628,no
us,asm,func_global_asm_806DF5A0,208,yes
us,asm,func_global_asm_806D24E4,232,yes
us,asm,func_global_asm_8065054C,164,yes
us,asm,func_global_asm_8073239C,132,yes
us,asm,func_global_asm_80709BC4,1628,no
us,asm,func_global_asm_80716F10,164,yes
us,asm,func_global_asm_8066A584,200,yes
us,asm,func_global_asm_8067641C,188,yes
us,asm,func_global_asm_80676730,44,yes
us,asm,setIntroStoryPlaying,16,yes
us,asm,func_global_asm_8073A8BC,68,yes
us,asm,func_global_asm_806A2B08,24,yes
us,asm,func_global_asm_80688EA4,64,yes
us,asm,func_global_asm_8071A440,564,yes
us,asm,func_global_asm_80678804,8,yes
us,asm,func_global_asm_8067B1E0,88,yes
us,asm,func_global_asm_8064AB1C,268,yes
us,asm,func_global_asm_806E5C2C,72,yes
us,asm,func_global_asm_80688940,300,yes
us,asm,func_global_asm_806A6408,96,yes
us,asm,func_global_asm_806BB874,2060,no
us,asm,func_global_asm_80636C00,312,no
us,asm,func_global_asm_8072D9D4,140,yes
us,asm,func_global_asm_80658B08,200,yes
us,asm,func_global_asm_806FBEF0,1600,no
us,asm,func_global_asm_8071375C,8,yes
us,asm,func_global_asm_80693EC0,1532,no
us,asm,func_global_asm_806D2954,192,yes
us,asm,func_global_asm_80673D48,660,no
us,asm,func_global_asm_8064B4AC,104,yes
us,asm,func_global_asm_8070D654,132,yes
us,asm,func_global_asm_80708DA4,1440,no
us,asm,func_global_asm_806C7208,8,yes
us,asm,func_global_asm_8067BA7C,492,no
us,asm,func_global_asm_806F50C8,424,yes
us,asm,func_global_asm_806623CC,8,yes
us,asm,func_global_asm_8067DCC0,644,yes
us,asm,func_global_asm_806951B0,56,yes
us,asm,func_global_asm_80602314,284,no
us,asm,func_global_asm_806B49B0,1052,yes
us,asm,func_global_asm_806E17F4,112,yes
us,asm,func_global_asm_8063D990,64,yes
us,asm,func_global_asm_8071720C,504,yes
us,asm,func_global_asm_806422D8,208,yes
us,asm,func_global_asm_8062C1C0,108,yes
us,asm,func_global_asm_807319D8,44,yes
us,asm,func_global_asm_8066AF40,224,yes
us,asm,func_global_asm_8073B750,224,no
us,asm,func_global_asm_806B1EC8,32,yes
us,asm,func_global_asm_80676CB0,80,yes
us,asm,func_global_asm_80649F64,92,yes
us,asm,func_global_asm_806526E0,176,yes
us,asm,func_global_asm_806809F0,4388,no
us,asm,func_global_asm_8064F210,224,no
us,asm,func_global_asm_80643C0C,812,yes
us,asm,func_global_asm_8070D380,76,yes
us,asm,func_global_asm_806726DC,532,yes
us,asm,func_global_asm_806EAC8C,48,yes
us,asm,func_global_asm_80676C10,84,yes
us,asm,func_global_asm_806897F0,184,yes
us,asm,func_global_asm_8072752C,332,yes
us,asm,func_global_asm_80627B58,172,yes
us,asm,func_global_asm_806C8EE8,164,yes
us,asm,func_global_asm_8064D0C4,292,no
us,asm,func_global_asm_8073198C,76,yes
us,asm,func_global_asm_806EB364,156,yes
us,asm,func_global_asm_80691830,256,yes
us,asm,func_global_asm_805FB7E4,352,no
us,asm,func_global_asm_806F8BC4,236,yes
us,asm,func_global_asm_8062D26C,64,yes
us,asm,func_global_asm_806D491C,340,yes
us,asm,func_global_asm_806699C4,168,yes
us,asm,func_global_asm_806A02F0,32,yes
us,asm,func_global_asm_806F6554,240,yes
us,asm,func_global_asm_80658000,308,yes
us,asm,func_global_asm_80690814,56,yes
us,asm,func_global_asm_806C61C8,868,yes
us,asm,func_global_asm_8071EEA4,60,yes
us,asm,func_global_asm_8066EB50,164,yes
us,asm,func_global_asm_806CCB94,124,yes
us,asm,func_global_asm_80601678,88,yes
us,asm,func_global_asm_80726DEC,116,yes
us,asm,func_global_asm_806725A0,68,yes
us,asm,func_global_asm_8063C390,48,yes
us,asm,func_global_asm_8068C20C,224,no
us,asm,func_global_asm_806D7510,500,yes
us,asm,func_global_asm_80609B80,1584,no
us,asm,func_global_asm_806ADDD8,520,no
us,asm,func_global_asm_8068AD7C,2704,no
